sender_id,sequence,receive_time
1,1,1716471412.164
1,2,1716471413.166
1,3,1716471414.168
1,4,1716471415.169
1,5,1716471416.170
1,6,1716471417.172
1,8,1716471419.175
1,9,1716471420.177
1,11,1716471422.178
1,12,1716471423.180
1,13,1716471424.181
1,14,1716471425.183
1,16,1716471427.185
1,17,1716471428.186
1,18,1716471429.188
1,19,1716471430.189
1,20,1716471431.191
1,21,1716471432.192
1,22,1716471433.193
1,23,1716471434.194
1,24,1716471435.196
1,25,1716471436.197
1,26,1716471437.199
1,27,1716471438.201
1,28,1716471439.202
1,29,1716471440.203
1,30,1716471441.204
1,31,1716471442.205
1,32,1716471443.207
1,33,1716471444.209
1,34,1716471445.210
1,35,1716471446.211
1,36,1716471447.212
1,37,1716471448.213
1,38,1716471449.215
1,39,1716471450.217
1,40,1716471451.218
1,41,1716471452.219
1,42,1716471453.221
1,43,1716471454.222
1,44,1716471455.224
1,45,1716471456.226
1,46,1716471457.227
1,47,1716471458.228
1,48,1716471459.230
1,49,1716471460.231
1,50,1716471461.233
1,51,1716471462.234
1,52,1716471463.236
1,53,1716471464.236
1,54,1716471465.238
1,55,1716471466.240
1,56,1716471467.241
1,57,1716471468.243
1,58,1716471469.244
1,59,1716471470.245
1,60,1716471471.246
1,61,1716471472.247
1,62,1716471473.250
1,63,1716471474.251
1,64,1716471475.253
1,65,1716471476.254
1,66,1716471477.255
1,67,1716471478.256
1,68,1716471479.257
1,69,1716471480.258
1,70,1716471481.259
1,71,1716471482.260
1,72,1716471483.262
1,73,1716471484.268
1,75,1716471486.271
1,76,1716471487.272
1,77,1716471488.274
1,78,1716471489.275
1,79,1716471490.277
1,80,1716471491.278
1,81,1716471492.280
1,82,1716471493.281
1,84,1716471495.284
1,85,1716471496.285
1,86,1716471497.287
1,87,1716471498.288
1,88,1716471499.289
1,89,1716471500.290
1,90,1716471501.291
1,91,1716471502.293
1,92,1716471503.294
1,93,1716471504.296
1,95,1716471506.298
1,96,1716471507.300
1,97,1716471508.302
1,98,1716471509.304
1,99,1716471510.306
1,101,1716471512.309
1,102,1716471513.310
1,103,1716471514.312
1,104,1716471515.313
1,105,1716471516.315
1,106,1716471517.316
1,107,1716471518.319
1,108,1716471519.321
1,109,1716471520.322
1,110,1716471521.324
1,111,1716471522.325
1,112,1716471523.326
1,113,1716471524.327
1,114,1716471525.329
1,115,1716471526.330
1,116,1716471527.332
1,117,1716471528.333
1,119,1716471530.335
1,120,1716471531.336
1,121,1716471532.338
1,122,1716471533.340
1,123,1716471534.340
1,124,1716471535.341
1,125,1716471536.343
1,126,1716471537.344
1,127,1716471538.346
1,128,1716471539.347
1,129,1716471540.348
1,130,1716471541.349
1,131,1716471542.351
1,132,1716471543.352
1,133,1716471544.354
1,134,1716471545.355
1,135,1716471546.356
1,136,1716471547.357
1,137,1716471548.359
1,138,1716471549.360
1,139,1716471550.361
1,140,1716471551.363
1,141,1716471552.364
1,142,1716471553.366
1,143,1716471554.367
1,144,1716471555.369
1,145,1716471556.370
1,146,1716471557.372
1,147,1716471558.373
1,148,1716471559.374
1,149,1716471560.375
1,150,1716471561.376
1,151,1716471562.377
1,152,1716471563.378
1,153,1716471564.379
1,154,1716471565.380
1,155,1716471566.382
1,156,1716471567.383
1,157,1716471568.385
1,158,1716471569.386
1,159,1716471570.388
1,160,1716471571.389
1,161,1716471572.390
1,162,1716471573.392
1,163,1716471574.393
1,165,1716471576.396
1,166,1716471577.397
1,167,1716471578.399
1,169,1716471580.401
1,170,1716471581.403
1,171,1716471582.404
1,172,1716471583.406
1,173,1716471584.407
1,174,1716471585.408
1,175,1716471586.409
1,176,1716471587.410
1,177,1716471588.411
1,178,1716471589.412
1,179,1716471590.413
1,180,1716471591.415
1,181,1716471592.416
1,183,1716471594.419
1,186,1716471597.423
1,187,1716471598.424
1,188,1716471599.425
1,189,1716471600.427
1,190,1716471601.428
1,191,1716471602.429
1,192,1716471603.431
1,193,1716471604.432
1,194,1716471605.434
1,195,1716471606.435
1,196,1716471607.436
1,199,1716471610.440
1,200,1716471611.442
1,201,1716471612.443
1,202,1716471613.444
1,203,1716471614.446
1,204,1716471615.447
1,205,1716471616.448
1,206,1716471617.450
1,207,1716471618.451
1,208,1716471619.453
1,209,1716471620.454
1,210,1716471621.462
1,211,1716471622.464
1,213,1716471624.467
1,214,1716471625.468
1,215,1716471626.469
1,216,1716471627.471
1,217,1716471628.472
1,219,1716471630.475
1,220,1716471631.477
1,221,1716471632.478
1,222,1716471633.479
1,223,1716471634.481
1,224,1716471635.482
1,227,1716471638.486
1,228,1716471639.488
1,229,1716471640.489
1,230,1716471641.491
1,232,1716471643.493
1,233,1716471644.495
1,234,1716471645.496
1,235,1716471646.501
1,236,1716471647.503
1,237,1716471648.504
1,238,1716471649.506
1,239,1716471650.507
1,240,1716471651.508
1,241,1716471652.510
1,242,1716471653.511
1,243,1716471654.512
1,245,1716471656.515
1,247,1716471658.518
1,248,1716471659.519
1,250,1716471661.522
1,251,1716471662.523
1,252,1716471663.525
1,253,1716471664.526
1,254,1716471665.528
1,256,1716471667.531
1,257,1716471668.532
1,258,1716471669.533
1,259,1716471670.535
1,260,1716471671.536
1,261,1716471672.537
1,262,1716471673.546
1,264,1716471675.548
1,265,1716471676.550
1,266,1716471677.551
1,267,1716471678.552
1,268,1716471679.555
1,269,1716471680.556
1,270,1716471681.557
1,271,1716471682.559
1,272,1716471683.564
1,273,1716471684.565
1,274,1716471685.567
1,275,1716471686.568
1,276,1716471687.569
1,277,1716471688.571
1,278,1716471689.572
1,279,1716471690.573
1,280,1716471691.575
1,281,1716471692.576
1,284,1716471695.580
1,285,1716471696.582
1,286,1716471697.583
1,287,1716471698.592
1,288,1716471699.593
1,289,1716471700.594
1,290,1716471701.596
1,291,1716471702.597
1,292,1716471703.604
1,293,1716471704.605
1,294,1716471705.607
1,295,1716471706.608
1,296,1716471707.609
1,297,1716471708.613
1,299,1716471710.616
1,300,1716471711.617
1,301,1716471712.619
1,302,1716471713.620
1,303,1716471714.622
1,304,1716471715.623
1,306,1716471717.626
1,307,1716471718.631
1,308,1716471719.632
1,310,1716471721.635
1,311,1716471722.636
1,313,1716471724.639
1,315,1716471726.641
1,316,1716471727.643
1,317,1716471728.646
1,318,1716471729.648
1,319,1716471730.649
1,320,1716471731.651
1,321,1716471732.652
1,322,1716471733.653
1,323,1716471734.655
1,324,1716471735.656
1,325,1716471736.657
1,326,1716471737.659
1,327,1716471738.660
1,329,1716471740.663
1,330,1716471741.664
1,332,1716471743.667
1,333,1716471744.668
1,334,1716471745.669
1,335,1716471746.671
1,337,1716471748.673
1,338,1716471749.675
1,339,1716471750.676
1,340,1716471751.677
1,341,1716471752.679
1,342,1716471753.680
1,343,1716471754.684
1,344,1716471755.685
1,345,1716471756.686
1,347,1716471758.689
1,349,1716471760.692
1,350,1716471761.693
1,351,1716471762.694
1,352,1716471763.696
1,353,1716471764.697
1,354,1716471765.699
1,356,1716471767.701
1,357,1716471768.702
1,358,1716471769.704
1,359,1716471770.705
1,361,1716471772.708
1,362,1716471773.709
1,363,1716471774.716
1,364,1716471775.717
1,365,1716471776.718
1,366,1716471777.720
1,367,1716471778.721
1,368,1716471779.723
1,369,1716471780.724
1,370,1716471781.725
1,371,1716471782.727
1,372,1716471783.728
1,373,1716471784.729
1,374,1716471785.731
1,375,1716471786.732
1,376,1716471787.733
1,377,1716471788.735
1,378,1716471789.736
1,379,1716471790.737
1,380,1716471791.739
1,381,1716471792.740
1,382,1716471793.742
1,383,1716471794.743
1,384,1716471795.744
1,385,1716471796.746
1,386,1716471797.747
1,387,1716471798.748
1,388,1716471799.750
1,389,1716471800.751
1,391,1716471802.754
1,392,1716471803.755
1,393,1716471804.756
1,394,1716471805.758
1,395,1716471806.759
1,396,1716471807.760
1,397,1716471808.762
1,398,1716471809.770
1,399,1716471810.771
1,400,1716471811.773
1,401,1716471812.774
1,402,1716471813.776
1,403,1716471814.782
1,404,1716471815.783
1,405,1716471816.784
1,406,1716471817.786
1,407,1716471818.787
1,408,1716471819.789
1,409,1716471820.790
1,410,1716471821.791
1,411,1716471822.792
1,412,1716471823.794
1,413,1716471824.795
1,414,1716471825.797
1,415,1716471826.798
1,416,1716471827.800
1,417,1716471828.801
1,418,1716471829.802
1,420,1716471831.805
1,421,1716471832.806
1,422,1716471833.808
1,423,1716471834.809
1,424,1716471835.810
1,426,1716471837.813
1,427,1716471838.814
1,428,1716471839.816
1,429,1716471840.817
1,430,1716471841.819
1,431,1716471842.820
1,432,1716471843.821
1,433,1716471844.822
1,434,1716471845.824
1,435,1716471846.825
1,436,1716471847.827
1,437,1716471848.828
1,438,1716471849.829
1,439,1716471850.831
1,440,1716471851.832
1,441,1716471852.833
1,442,1716471853.835
1,443,1716471854.843
1,444,1716471855.844
1,445,1716471856.846
1,446,1716471857.847
1,447,1716471858.849
1,448,1716471859.852
1,450,1716471861.855
1,451,1716471862.856
1,452,1716471863.858
1,453,1716471864.859
1,455,1716471866.862
1,456,1716471867.863
1,457,1716471868.864
1,458,1716471869.867
1,459,1716471870.869
1,460,1716471871.870
1,461,1716471872.872
1,462,1716471873.874
1,463,1716471874.875
1,464,1716471875.877
1,465,1716471876.878
1,466,1716471877.880
1,467,1716471878.881
1,468,1716471879.882
1,469,1716471880.884
1,470,1716471881.885
1,471,1716471882.891
1,472,1716471883.893
1,473,1716471884.894
1,474,1716471885.896
1,475,1716471886.897
1,476,1716471887.899
1,477,1716471888.901
1,478,1716471889.902
1,479,1716471890.904
1,480,1716471891.905
1,482,1716471893.909
1,483,1716471894.911
1,484,1716471895.912
1,486,1716471897.915
1,487,1716471898.917
1,488,1716471899.919
1,489,1716471900.920
1,490,1716471901.922
1,491,1716471902.923
1,492,1716471903.925
1,493,1716471904.926
1,494,1716471905.928
1,495,1716471906.929
1,496,1716471907.930
1,497,1716471908.932
1,498,1716471909.933
1,499,1716471910.934
1,500,1716471911.936
1,501,1716471912.937
1,502,1716471913.938
1,503,1716471914.940
1,504,1716471915.941
1,505,1716471916.942
1,506,1716471917.944
1,508,1716471919.947
1,509,1716471920.949
1,510,1716471921.949
1,511,1716471922.952
1,512,1716471923.953
1,513,1716471924.955
1,514,1716471925.956
1,516,1716471927.959
1,517,1716471928.960
1,518,1716471929.962
1,519,1716471930.963
1,520,1716471931.964
1,521,1716471932.966
1,523,1716471934.969
1,524,1716471935.970
1,526,1716471937.973
1,527,1716471938.974
1,528,1716471939.975
1,529,1716471940.977
1,530,1716471941.978
1,531,1716471942.979
1,532,1716471943.981
1,533,1716471944.982
1,534,1716471945.984
1,535,1716471946.985
1,536,1716471947.995
1,537,1716471948.997
1,538,1716471949.998
1,539,1716471950.999
1,541,1716471953.002
1,542,1716471954.003
1,543,1716471955.005
1,544,1716471956.006
1,545,1716471957.008
1,546,1716471958.009
1,547,1716471959.010
1,548,1716471960.012
1,549,1716471961.013
1,550,1716471962.014
1,551,1716471963.016
1,552,1716471964.025
1,553,1716471965.026
1,554,1716471966.028
1,555,1716471967.029
1,556,1716471968.030
1,557,1716471969.032
1,558,1716471970.033
1,559,1716471971.034
1,560,1716471972.036
1,561,1716471973.037
1,562,1716471974.039
1,563,1716471975.040
1,564,1716471976.042
1,565,1716471977.043
1,566,1716471978.044
1,567,1716471979.054
1,568,1716471980.055
1,569,1716471981.057
1,571,1716471983.059
1,572,1716471984.061
1,573,1716471985.062
1,574,1716471986.063
1,575,1716471987.065
1,576,1716471988.066
1,577,1716471989.073
1,578,1716471990.075
1,580,1716471992.078
1,581,1716471993.079
1,582,1716471994.081
1,583,1716471995.082
1,584,1716471996.084
1,585,1716471997.085
1,586,1716471998.086
1,587,1716471999.088
1,588,1716472000.089
1,589,1716472001.090
1,590,1716472002.092
1,591,1716472003.093
1,593,1716472005.100
1,595,1716472007.102
1,596,1716472008.104
1,597,1716472009.105
1,598,1716472010.107
1,599,1716472011.108
1,600,1716472012.110
1,601,1716472013.111
1,602,1716472014.112
1,603,1716472015.114
1,604,1716472016.115
1,605,1716472017.116
1,606,1716472018.118
1,607,1716472019.119
1,608,1716472020.120
1,609,1716472021.122
1,610,1716472022.123
1,611,1716472023.124
1,612,1716472024.126
1,613,1716472025.127
1,614,1716472026.128
1,615,1716472027.130
1,616,1716472028.131
1,617,1716472029.132
1,618,1716472030.134
1,619,1716472031.135
1,620,1716472032.136
1,621,1716472033.138
1,622,1716472034.139
1,624,1716472036.142
1,625,1716472037.143
1,626,1716472038.145
1,627,1716472039.146
1,628,1716472040.148
1,629,1716472041.149
1,630,1716472042.150
1,631,1716472043.152
1,632,1716472044.153
1,634,1716472046.156
1,635,1716472047.157
1,636,1716472048.158
1,637,1716472049.160
1,638,1716472050.161
1,639,1716472051.162
1,640,1716472052.164
1,641,1716472053.165
1,642,1716472054.166
1,643,1716472055.168
1,645,1716472057.170
1,646,1716472058.172
1,647,1716472059.173
1,648,1716472060.174
1,649,1716472061.176
1,650,1716472062.177
1,651,1716472063.182
1,652,1716472064.183
1,653,1716472065.184
1,654,1716472066.186
1,655,1716472067.187
1,656,1716472068.188
1,657,1716472069.190
1,659,1716472071.193
1,660,1716472072.194
1,661,1716472073.195
1,662,1716472074.196
1,663,1716472075.198
1,664,1716472076.199
1,665,1716472077.201
1,666,1716472078.202
1,667,1716472079.203
1,668,1716472080.205
1,669,1716472081.206
1,670,1716472082.207
1,671,1716472083.209
1,672,1716472084.210
1,673,1716472085.211
1,674,1716472086.213
1,675,1716472087.214
1,676,1716472088.215
1,677,1716472089.217
1,678,1716472090.218
1,679,1716472091.220
1,680,1716472092.221
1,681,1716472093.230
1,682,1716472094.231
1,683,1716472095.233
1,684,1716472096.234
1,685,1716472097.235
1,686,1716472098.236
1,687,1716472099.238
1,688,1716472100.239
1,689,1716472101.241
1,690,1716472102.242
1,691,1716472103.243
1,692,1716472104.244
1,693,1716472105.246
1,694,1716472106.247
1,695,1716472107.248
1,697,1716472109.257
1,698,1716472110.258
1,699,1716472111.260
1,701,1716472113.262
1,702,1716472114.264
1,703,1716472115.265
1,704,1716472116.266
1,705,1716472117.268
1,706,1716472118.269
1,707,1716472119.275
1,708,1716472120.276
1,709,1716472121.278
1,710,1716472122.279
1,711,1716472123.280
1,712,1716472124.290
1,713,1716472125.291
1,714,1716472126.292
1,715,1716472127.294
1,716,1716472128.295
1,717,1716472129.301
1,718,1716472130.302
1,719,1716472131.304
1,721,1716472133.306
1,722,1716472134.307
1,723,1716472135.309
1,725,1716472137.312
1,726,1716472138.313
1,727,1716472139.314
1,728,1716472140.316
1,729,1716472141.317
1,731,1716472143.320
1,732,1716472144.324
1,733,1716472145.326
1,734,1716472146.327
1,735,1716472147.328
1,736,1716472148.330
1,737,1716472149.331
1,738,1716472150.332
1,739,1716472151.334
1,740,1716472152.335
1,741,1716472153.336
1,742,1716472154.346
1,744,1716472156.348
1,745,1716472157.349
1,746,1716472158.351
1,747,1716472159.352
1,748,1716472160.354
1,749,1716472161.355
1,750,1716472162.356
1,751,1716472163.358
1,752,1716472164.363
1,753,1716472165.364
1,754,1716472166.365
1,755,1716472167.366
1,756,1716472168.368
1,757,1716472169.369
1,758,1716472170.371
1,759,1716472171.372
1,760,1716472172.373
1,761,1716472173.375
1,762,1716472174.376
1,763,1716472175.377
1,764,1716472176.379
1,765,1716472177.380
1,766,1716472178.381
1,767,1716472179.385
1,768,1716472180.386
1,769,1716472181.388
1,770,1716472182.389
1,771,1716472183.391
1,772,1716472184.392
1,773,1716472185.393
1,774,1716472186.395
1,775,1716472187.396
1,776,1716472188.397
1,777,1716472189.405
1,778,1716472190.407
1,779,1716472191.408
1,780,1716472192.409
1,781,1716472193.410
1,782,1716472194.412
1,783,1716472195.413
1,784,1716472196.414
1,785,1716472197.416
1,787,1716472199.419
1,788,1716472200.420
1,789,1716472201.421
1,790,1716472202.423
1,791,1716472203.424
1,793,1716472205.427
1,794,1716472206.428
1,795,1716472207.429
1,797,1716472209.432
1,798,1716472210.433
1,799,1716472211.435
1,800,1716472212.436
1,801,1716472213.437
1,802,1716472214.439
1,803,1716472215.440
1,804,1716472216.441
1,805,1716472217.443
1,806,1716472218.444
1,807,1716472219.446
1,808,1716472220.447
1,809,1716472221.448
1,810,1716472222.450
1,811,1716472223.451
1,812,1716472224.459
1,813,1716472225.460
1,814,1716472226.461
1,815,1716472227.463
1,816,1716472228.464
1,817,1716472229.466
1,818,1716472230.467
1,819,1716472231.468
1,820,1716472232.469
1,821,1716472233.471
1,822,1716472234.472
1,823,1716472235.473
1,824,1716472236.474
1,826,1716472238.477
1,828,1716472240.488
1,829,1716472241.489
1,830,1716472242.490
1,831,1716472243.492
1,832,1716472244.493
1,835,1716472247.497
1,836,1716472248.498
1,838,1716472250.501
1,839,1716472251.502
1,840,1716472252.503
1,841,1716472253.504
1,842,1716472254.511
1,843,1716472255.512
1,846,1716472258.516
1,847,1716472259.521
1,848,1716472260.523
1,849,1716472261.524
1,850,1716472262.525
1,851,1716472263.527
1,852,1716472264.528
1,853,1716472265.530
1,854,1716472266.531
1,855,1716472267.532
1,856,1716472268.534
1,857,1716472269.540
1,858,1716472270.541
1,859,1716472271.542
1,860,1716472272.544
1,861,1716472273.545
1,862,1716472274.551
1,863,1716472275.553
1,864,1716472276.554
1,865,1716472277.555
1,866,1716472278.556
1,867,1716472279.558
1,868,1716472280.559
1,869,1716472281.560
1,870,1716472282.562
1,871,1716472283.563
1,872,1716472284.564
1,873,1716472285.566
1,874,1716472286.567
1,875,1716472287.569
1,876,1716472288.570
1,877,1716472289.571
1,878,1716472290.573
1,879,1716472291.574
1,880,1716472292.575
1,881,1716472293.577
1,882,1716472294.578
1,883,1716472295.579
1,884,1716472296.581
1,885,1716472297.582
1,886,1716472298.584
1,887,1716472299.585
1,888,1716472300.586
1,889,1716472301.588
1,890,1716472302.589
1,891,1716472303.590
1,893,1716472305.593
1,894,1716472306.594
1,895,1716472307.595
1,896,1716472308.597
1,897,1716472309.602
1,898,1716472310.603
1,899,1716472311.605
1,900,1716472312.606
1,901,1716472313.607
1,903,1716472315.610
1,904,1716472316.611
1,906,1716472318.614
1,907,1716472319.616
1,908,1716472320.617
1,909,1716472321.619
1,910,1716472322.620
1,911,1716472323.621
1,912,1716472324.623
1,913,1716472325.624
1,914,1716472326.625
1,915,1716472327.631
1,916,1716472328.632
1,917,1716472329.634
